model_type_z3	variable	value_z3	z_score_z3	algorithm_z3	feature_z3	z_z3	seed_z3	model_type_z14	value_z14	z_score_z14	algorithm_z14	feature_z14	z_z14	seed_z14
real	Platelets_HPCA_2	-0.409659	0.524399	vae	2	3	908341	real	-1.58748	0.894705	vae	10	14	486191
real	Platelets_HPCA_2	-1.35827	3.68381	vae	1	3	908341	real	-1.58748	0.894705	vae	10	14	486191
real	aDC_HPCA_1	-1.04772	-2.4083	vae	1	3	908341	real	-0.17891400000000002	0.015404300000000001	vae	10	14	486191
real	aDC_HPCA_1	-0.3696	-1.39719	vae	0	3	908341	real	-0.17891400000000002	0.015404300000000001	vae	10	14	486191
real	aDC_HPCA_1	-0.0351231	-0.159465	vae	2	3	908341	real	-0.17891400000000002	0.015404300000000001	vae	10	14	486191
real	Monocytes_BLUEPRINT_1	-1.39983	-2.40389	vae	1	3	908341	real	-0.573105	-1.97833	vae	10	14	486191
real	Monocytes_BLUEPRINT_1	0.49988599999999994	2.0162299999999997	vae	2	3	908341	real	-0.573105	-1.97833	vae	10	14	486191
real	Monocytes_BLUEPRINT_1	1.00173	3.20202	vae	0	3	908341	real	-0.573105	-1.97833	vae	10	14	486191
real	B-cells_FANTOM_2	-1.28589	-2.3964	vae	1	3	908341	real	-0.291244	-0.8231719999999999	vae	10	14	486191
real	B-cells_FANTOM_2	-0.035804699999999995	0.387315	vae	2	3	908341	real	-0.291244	-0.8231719999999999	vae	10	14	486191
real	B-cells_FANTOM_2	0.0119485	1.51054	vae	0	3	908341	real	-0.291244	-0.8231719999999999	vae	10	14	486191
real	mv-Endothelial-cells_FANTOM_2	-3.84372	-2.32525	vae	1	3	908341	real	-2.5706700000000002	-3.91572	vae	10	14	486191
real	mv-Endothelial-cells_FANTOM_2	-1.1332799999999998	-0.0713929	vae	0	3	908341	real	-2.5706700000000002	-3.91572	vae	10	14	486191
real	mv-Endothelial-cells_FANTOM_2	2.68839	4.16948	vae	2	3	908341	real	-2.5706700000000002	-3.91572	vae	10	14	486191
real	Chondrocytes_ENCODE_1	-1.4701899999999999	-2.3157400000000004	vae	0	3	908341	real	-0.5311739999999999	-0.7861090000000001	vae	10	14	486191
real	Chondrocytes_ENCODE_1	-0.40242	0.904681	vae	1	3	908341	real	-0.5311739999999999	-0.7861090000000001	vae	10	14	486191
real	Chondrocytes_ENCODE_1	0.800824	2.28043	vae	2	3	908341	real	-0.5311739999999999	-0.7861090000000001	vae	10	14	486191
real	Chondrocytes_ENCODE_2	-1.61277	-2.30923	vae	0	3	908341	real	-0.450205	0.0656665	vae	10	14	486191
real	Chondrocytes_ENCODE_2	-0.43705	0.442882	vae	1	3	908341	real	-0.450205	0.0656665	vae	10	14	486191
real	Chondrocytes_ENCODE_2	0.892494	1.07054	vae	2	3	908341	real	-0.450205	0.0656665	vae	10	14	486191
real	Plasma-cells_BLUEPRINT_3	-6.25973	-2.26809	vae	0	3	908341	real	-1.07379	2.6593400000000003	vae	10	14	486191
real	Plasma-cells_BLUEPRINT_3	-3.23805	-1.1409200000000002	vae	2	3	908341	real	-1.07379	2.6593400000000003	vae	10	14	486191
real	Plasma-cells_BLUEPRINT_3	-6.71192	0.365627	vae	1	3	908341	real	-1.07379	2.6593400000000003	vae	10	14	486191
real	Fibroblasts_HPCA_2	-3.17607	-2.25452	vae	0	3	908341	real	0.0660402	1.9522700000000002	vae	10	14	486191
real	Fibroblasts_HPCA_2	-2.67895	-0.42955299999999996	vae	1	3	908341	real	0.0660402	1.9522700000000002	vae	10	14	486191
real	Fibroblasts_HPCA_2	1.42241	2.27369	vae	2	3	908341	real	0.0660402	1.9522700000000002	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_2	-0.6809149999999999	-2.2314700000000003	vae	1	3	908341	real	-0.5763510000000001	-3.1116200000000003	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_2	-0.160868	-0.247258	vae	0	3	908341	real	-0.5763510000000001	-3.1116200000000003	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_2	0.559214	1.60897	vae	2	3	908341	real	-0.5763510000000001	-3.1116200000000003	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_1	-2.9607900000000003	-2.21767	vae	0	3	908341	real	-0.38042600000000004	1.1378700000000002	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_1	-1.3159299999999998	-1.7040799999999998	vae	2	3	908341	real	-0.38042600000000004	1.1378700000000002	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_1	-0.49147799999999997	2.28178	vae	1	3	908341	real	-0.38042600000000004	1.1378700000000002	vae	10	14	486191
real	Osteoblast_HPCA_1	-1.88055	-2.21374	vae	0	3	908341	real	0.28493	2.89745	vae	10	14	486191
real	Osteoblast_HPCA_1	0.165722	1.11885	vae	2	3	908341	real	0.28493	2.89745	vae	10	14	486191
real	Osteoblast_HPCA_1	-0.540218	2.16587	vae	1	3	908341	real	0.28493	2.89745	vae	10	14	486191
real	Macrophages_BLUEPRINT_1	-4.94811	-2.1859	vae	1	3	908341	real	-0.843915	0.7027329999999999	vae	10	14	486191
real	Macrophages_BLUEPRINT_1	-0.175879	1.45886	vae	0	3	908341	real	-0.843915	0.7027329999999999	vae	10	14	486191
real	Macrophages_BLUEPRINT_1	1.54639	2.27247	vae	2	3	908341	real	-0.843915	0.7027329999999999	vae	10	14	486191
real	Neutrophils_FANTOM_3	-3.2418400000000003	-2.1358900000000003	vae	1	3	908341	real	-1.23833	-1.36608	vae	10	14	486191
real	Neutrophils_FANTOM_3	0.948626	1.70261	vae	2	3	908341	real	-1.23833	-1.36608	vae	10	14	486191
real	Neutrophils_FANTOM_3	1.35074	4.15689	vae	0	3	908341	real	-1.23833	-1.36608	vae	10	14	486191
real	naive-B-cells_HPCA_1	-2.3978	-2.11975	vae	1	3	908341	real	-0.36175100000000004	0.269613	vae	10	14	486191
real	naive-B-cells_HPCA_1	-0.135931	-0.196576	vae	2	3	908341	real	-0.36175100000000004	0.269613	vae	10	14	486191
real	naive-B-cells_HPCA_1	-0.470804	0.0584932	vae	0	3	908341	real	-0.36175100000000004	0.269613	vae	10	14	486191
real	MEP_BLUEPRINT_2	-0.335807	-2.09254	vae	2	3	908341	real	-0.0825684	0.0730179	vae	10	14	486191
real	MEP_BLUEPRINT_2	-0.342524	-0.764534	vae	0	3	908341	real	-0.0825684	0.0730179	vae	10	14	486191
real	MEP_BLUEPRINT_2	-0.596881	-0.636575	vae	1	3	908341	real	-0.0825684	0.0730179	vae	10	14	486191
real	Smooth-muscle_FANTOM_2	-1.68946	-2.08263	vae	0	3	908341	real	0.44593	2.61642	vae	10	14	486191
real	Smooth-muscle_FANTOM_2	-0.447104	1.0000200000000001	vae	1	3	908341	real	0.44593	2.61642	vae	10	14	486191
real	Smooth-muscle_FANTOM_2	0.9257989999999999	2.20467	vae	2	3	908341	real	0.44593	2.61642	vae	10	14	486191
real	Myocytes_ENCODE_2	-0.9388340000000001	-2.07258	vae	0	3	908341	real	0.04278869999999999	1.82371	vae	10	14	486191
real	Myocytes_ENCODE_2	-0.660499	0.05577719999999999	vae	1	3	908341	real	0.04278869999999999	1.82371	vae	10	14	486191
real	Myocytes_ENCODE_2	-0.142051	0.397266	vae	2	3	908341	real	0.04278869999999999	1.82371	vae	10	14	486191
real	Macrophages_BLUEPRINT_2	-6.12673	-2.05766	vae	1	3	908341	real	-0.48954200000000003	2.85926	vae	10	14	486191
real	Macrophages_BLUEPRINT_2	-0.836363	2.27878	vae	0	3	908341	real	-0.48954200000000003	2.85926	vae	10	14	486191
real	Macrophages_BLUEPRINT_2	2.39095	3.3787199999999995	vae	2	3	908341	real	-0.48954200000000003	2.85926	vae	10	14	486191
real	Memory-B-cells_IRIS_2	-1.55535	-2.03399	vae	1	3	908341	real	-0.45174200000000003	-1.09522	vae	10	14	486191
real	Memory-B-cells_IRIS_2	-0.150527	-0.197025	vae	0	3	908341	real	-0.45174200000000003	-1.09522	vae	10	14	486191
real	Memory-B-cells_IRIS_2	-0.1196	-0.13011099999999998	vae	2	3	908341	real	-0.45174200000000003	-1.09522	vae	10	14	486191
real	Macrophages_HPCA_1	-2.8545700000000003	-2.03182	vae	0	3	908341	real	0.41961499999999996	3.56132	vae	10	14	486191
real	Macrophages_HPCA_1	-4.29244	1.41308	vae	1	3	908341	real	0.41961499999999996	3.56132	vae	10	14	486191
real	Macrophages_HPCA_1	1.76403	2.03075	vae	2	3	908341	real	0.41961499999999996	3.56132	vae	10	14	486191
real	Chondrocytes_HPCA_2	-0.726428	-2.02672	vae	0	3	908341	real	-0.408497	-1.69707	vae	10	14	486191
real	Chondrocytes_HPCA_2	-0.162994	0.717054	vae	1	3	908341	real	-0.408497	-1.69707	vae	10	14	486191
real	Chondrocytes_HPCA_2	0.876857	2.67889	vae	2	3	908341	real	-0.408497	-1.69707	vae	10	14	486191
real	aDC_HPCA_2	-1.28931	-2.01994	vae	1	3	908341	real	-0.236496	-0.0461412	vae	10	14	486191
real	aDC_HPCA_2	-0.366411	-2.01273	vae	0	3	908341	real	-0.236496	-0.0461412	vae	10	14	486191
real	aDC_HPCA_2	0.012570900000000001	0.509716	vae	2	3	908341	real	-0.236496	-0.0461412	vae	10	14	486191
real	Astrocytes_ENCODE_2	-2.29185	-2.01958	vae	0	3	908341	real	-0.39309499999999997	1.3680299999999999	vae	10	14	486191
real	Astrocytes_ENCODE_2	-0.0982818	0.408396	vae	2	3	908341	real	-0.39309499999999997	1.3680299999999999	vae	10	14	486191
real	Astrocytes_ENCODE_2	-0.228325	3.0279599999999998	vae	1	3	908341	real	-0.39309499999999997	1.3680299999999999	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_2	-1.26318	-2.00828	vae	1	3	908341	real	-0.290003	-0.00474148	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_2	-0.17185899999999998	-0.18300999999999998	vae	2	3	908341	real	-0.290003	-0.00474148	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_2	-0.166472	0.42826800000000004	vae	0	3	908341	real	-0.290003	-0.00474148	vae	10	14	486191
real	Adipocytes_ENCODE_3	-1.04569	-1.9512599999999998	vae	1	3	908341	real	-0.369702	-1.54346	vae	10	14	486191
real	Adipocytes_ENCODE_3	0.314689	1.9308400000000001	vae	0	3	908341	real	-0.369702	-1.54346	vae	10	14	486191
real	Adipocytes_ENCODE_3	0.895659	3.29785	vae	2	3	908341	real	-0.369702	-1.54346	vae	10	14	486191
real	aDC_IRIS_1	-1.3635700000000002	-1.91588	vae	1	3	908341	real	-0.329048	-0.150087	vae	10	14	486191
real	aDC_IRIS_1	0.59219	0.943933	vae	2	3	908341	real	-0.329048	-0.150087	vae	10	14	486191
real	aDC_IRIS_1	0.0172222	1.0908799999999998	vae	0	3	908341	real	-0.329048	-0.150087	vae	10	14	486191
real	Platelets_HPCA_1	-4.24003	-1.91435	vae	0	3	908341	real	-1.4385700000000001	1.01441	vae	10	14	486191
real	Platelets_HPCA_1	-1.53775	-0.30409200000000003	vae	2	3	908341	real	-1.4385700000000001	1.01441	vae	10	14	486191
real	Platelets_HPCA_1	-1.13557	3.81158	vae	1	3	908341	real	-1.4385700000000001	1.01441	vae	10	14	486191
real	CLP_BLUEPRINT_3	-1.0457	-1.8844599999999998	vae	0	3	908341	real	0.33104	2.8186400000000003	vae	10	14	486191
real	CLP_BLUEPRINT_3	-0.78497	0.934176	vae	1	3	908341	real	0.33104	2.8186400000000003	vae	10	14	486191
real	CLP_BLUEPRINT_3	0.5887640000000001	0.973201	vae	2	3	908341	real	0.33104	2.8186400000000003	vae	10	14	486191
real	CD4+-naive-T-cells_NOVERSHTERN_2	-0.518267	-1.87507	vae	0	3	908341	real	-0.00205809	0.6608	vae	10	14	486191
real	CD4+-naive-T-cells_NOVERSHTERN_2	-0.0416614	0.0115069	vae	2	3	908341	real	-0.00205809	0.6608	vae	10	14	486191
real	CD4+-naive-T-cells_NOVERSHTERN_2	-0.0705995	0.179358	vae	1	3	908341	real	-0.00205809	0.6608	vae	10	14	486191
real	Memory-B-cells_HPCA_1	-1.7116200000000001	-1.8312599999999999	vae	1	3	908341	real	-0.361624	-0.147275	vae	10	14	486191
real	Memory-B-cells_HPCA_1	-0.464765	-0.689084	vae	0	3	908341	real	-0.361624	-0.147275	vae	10	14	486191
real	Memory-B-cells_HPCA_1	-0.5850270000000001	-0.26151399999999997	vae	2	3	908341	real	-0.361624	-0.147275	vae	10	14	486191
real	CMP_BLUEPRINT_3	-1.25399	-1.8297299999999999	vae	1	3	908341	real	-0.460711	-2.0655900000000003	vae	10	14	486191
real	CMP_BLUEPRINT_3	-0.219484	-0.846158	vae	2	3	908341	real	-0.460711	-2.0655900000000003	vae	10	14	486191
real	CMP_BLUEPRINT_3	0.5415909999999999	2.28323	vae	0	3	908341	real	-0.460711	-2.0655900000000003	vae	10	14	486191
real	Smooth-muscle_HPCA_1	-0.372413	-1.8249799999999998	vae	0	3	908341	real	0.0494782	0.925293	vae	10	14	486191
real	Smooth-muscle_HPCA_1	-0.21460900000000002	0.9571860000000001	vae	1	3	908341	real	0.0494782	0.925293	vae	10	14	486191
real	Smooth-muscle_HPCA_1	0.29622600000000004	1.21023	vae	2	3	908341	real	0.0494782	0.925293	vae	10	14	486191
real	Plasma-cells_HPCA_2	-1.4748	-1.8245200000000001	vae	0	3	908341	real	-0.49208100000000005	-0.327879	vae	10	14	486191
real	Plasma-cells_HPCA_2	-1.6498599999999999	-0.133433	vae	1	3	908341	real	-0.49208100000000005	-0.327879	vae	10	14	486191
real	Plasma-cells_HPCA_2	-0.210783	0.0842118	vae	2	3	908341	real	-0.49208100000000005	-0.327879	vae	10	14	486191
real	Macrophages-M1_BLUEPRINT_1	-1.21614	-1.81014	vae	1	3	908341	real	-0.41676199999999997	-1.67618	vae	10	14	486191
real	Macrophages-M1_BLUEPRINT_1	-0.151204	0.149296	vae	2	3	908341	real	-0.41676199999999997	-1.67618	vae	10	14	486191
real	Macrophages-M1_BLUEPRINT_1	-0.143163	0.22440300000000002	vae	0	3	908341	real	-0.41676199999999997	-1.67618	vae	10	14	486191
real	iDC_HPCA_3	-0.667482	-1.8052400000000002	vae	1	3	908341	real	-0.146807	0.0497694	vae	10	14	486191
real	iDC_HPCA_3	-0.10641700000000001	0.392374	vae	0	3	908341	real	-0.146807	0.0497694	vae	10	14	486191
real	iDC_HPCA_3	0.27267399999999997	1.47789	vae	2	3	908341	real	-0.146807	0.0497694	vae	10	14	486191
real	HSC_FANTOM_3	-0.39010900000000004	-1.80055	vae	0	3	908341	real	-0.2855	-0.8951399999999999	vae	10	14	486191
real	HSC_FANTOM_3	-0.294692	0.108516	vae	1	3	908341	real	-0.2855	-0.8951399999999999	vae	10	14	486191
real	HSC_FANTOM_3	0.304719	1.328	vae	2	3	908341	real	-0.2855	-0.8951399999999999	vae	10	14	486191
real	NK-cells_FANTOM_2	-0.456571	-1.79608	vae	1	3	908341	real	-0.0566731	-0.10624000000000001	vae	10	14	486191
real	NK-cells_FANTOM_2	0.0335615	0.061201900000000004	vae	2	3	908341	real	-0.0566731	-0.10624000000000001	vae	10	14	486191
real	NK-cells_FANTOM_2	0.0649427	1.6539599999999999	vae	0	3	908341	real	-0.0566731	-0.10624000000000001	vae	10	14	486191
real	MPP_BLUEPRINT_3	-1.86335	-1.77482	vae	0	3	908341	real	0.31451399999999996	5.53423	vae	10	14	486191
real	MPP_BLUEPRINT_3	0.000517401	0.430845	vae	2	3	908341	real	0.31451399999999996	5.53423	vae	10	14	486191
real	MPP_BLUEPRINT_3	-2.04365	0.714337	vae	1	3	908341	real	0.31451399999999996	5.53423	vae	10	14	486191
real	Monocytes_HPCA_3	-8.59447	-1.74491	vae	1	3	908341	real	-2.70572	-1.38137	vae	10	14	486191
real	Monocytes_HPCA_3	1.89237	2.59815	vae	2	3	908341	real	-2.70572	-1.38137	vae	10	14	486191
real	Monocytes_HPCA_3	-0.174507	2.84253	vae	0	3	908341	real	-2.70572	-1.38137	vae	10	14	486191
real	CD4+-Tem_HPCA_1	-3.37178	-1.7342099999999998	vae	0	3	908341	real	-0.129414	2.77623	vae	10	14	486191
real	CD4+-Tem_HPCA_1	-5.847919999999999	-0.177774	vae	1	3	908341	real	-0.129414	2.77623	vae	10	14	486191
real	CD4+-Tem_HPCA_1	1.02726	1.16006	vae	2	3	908341	real	-0.129414	2.77623	vae	10	14	486191
real	pro-B-cells_HPCA_1	-1.62671	-1.7229299999999999	vae	0	3	908341	real	-0.7750100000000001	0.312701	vae	10	14	486191
real	pro-B-cells_HPCA_1	-1.22856	-1.47271	vae	2	3	908341	real	-0.7750100000000001	0.312701	vae	10	14	486191
real	pro-B-cells_HPCA_1	-0.45240699999999995	2.88483	vae	1	3	908341	real	-0.7750100000000001	0.312701	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_3	-0.8529100000000001	-1.71938	vae	1	3	908341	real	-0.17039100000000001	-0.24617399999999998	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_3	-0.061691300000000004	-1.09206	vae	2	3	908341	real	-0.17039100000000001	-0.24617399999999998	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_3	-0.0469974	1.17404	vae	0	3	908341	real	-0.17039100000000001	-0.24617399999999998	vae	10	14	486191
real	Memory-B-cells_HPCA_2	-2.18993	-1.71727	vae	1	3	908341	real	-0.46327299999999993	0.77657	vae	10	14	486191
real	Memory-B-cells_HPCA_2	-0.501861	-0.505157	vae	2	3	908341	real	-0.46327299999999993	0.77657	vae	10	14	486191
real	Memory-B-cells_HPCA_2	-0.318103	0.727492	vae	0	3	908341	real	-0.46327299999999993	0.77657	vae	10	14	486191
real	iDC_HPCA_2	-0.776238	-1.7140099999999998	vae	1	3	908341	real	-0.09301519999999999	-0.0253534	vae	10	14	486191
real	iDC_HPCA_2	-0.138374	0.00322814	vae	2	3	908341	real	-0.09301519999999999	-0.0253534	vae	10	14	486191
real	iDC_HPCA_2	-0.23878600000000003	0.065884	vae	0	3	908341	real	-0.09301519999999999	-0.0253534	vae	10	14	486191
real	Adipocytes_HPCA_3	-1.0817299999999999	-1.71262	vae	1	3	908341	real	-0.38104899999999997	-0.758213	vae	10	14	486191
real	Adipocytes_HPCA_3	0.244781	2.1196200000000003	vae	0	3	908341	real	-0.38104899999999997	-0.758213	vae	10	14	486191
real	Adipocytes_HPCA_3	1.07234	3.67121	vae	2	3	908341	real	-0.38104899999999997	-0.758213	vae	10	14	486191
real	B-cells_HPCA_3	-0.633192	-1.7026700000000001	vae	1	3	908341	real	-0.135931	-0.08504969999999999	vae	10	14	486191
real	B-cells_HPCA_3	-0.0736686	-0.106177	vae	0	3	908341	real	-0.135931	-0.08504969999999999	vae	10	14	486191
real	B-cells_HPCA_3	0.0108591	-0.0346211	vae	2	3	908341	real	-0.135931	-0.08504969999999999	vae	10	14	486191
real	naive-B-cells_HPCA_3	-2.52052	-1.6983099999999998	vae	1	3	908341	real	-0.46169799999999994	0.584201	vae	10	14	486191
real	naive-B-cells_HPCA_3	-0.0322032	0.0646305	vae	2	3	908341	real	-0.46169799999999994	0.584201	vae	10	14	486191
real	naive-B-cells_HPCA_3	-0.48598	0.45454399999999995	vae	0	3	908341	real	-0.46169799999999994	0.584201	vae	10	14	486191
real	CD8+-T-cells_IRIS_2	-0.383198	-1.69648	vae	0	3	908341	real	-0.32421300000000003	-1.2241	vae	10	14	486191
real	CD8+-T-cells_IRIS_2	-0.360964	-1.5878299999999999	vae	2	3	908341	real	-0.32421300000000003	-1.2241	vae	10	14	486191
real	CD8+-T-cells_IRIS_2	-0.5685939999999999	-0.9842299999999999	vae	1	3	908341	real	-0.32421300000000003	-1.2241	vae	10	14	486191
real	GMP_HPCA_1	-2.38259	-1.69078	vae	0	3	908341	real	-0.43155	1.24387	vae	10	14	486191
real	GMP_HPCA_1	-1.22787	-0.336221	vae	2	3	908341	real	-0.43155	1.24387	vae	10	14	486191
real	GMP_HPCA_1	-1.5545799999999999	1.36161	vae	1	3	908341	real	-0.43155	1.24387	vae	10	14	486191
real	CD4+-naive-T-cells_FANTOM_2	-3.9878699999999996	-1.6907	vae	1	3	908341	real	-1.47337	-1.70095	vae	10	14	486191
real	CD4+-naive-T-cells_FANTOM_2	-0.697242	0.295616	vae	0	3	908341	real	-1.47337	-1.70095	vae	10	14	486191
real	CD4+-naive-T-cells_FANTOM_2	-0.170287	0.8235819999999999	vae	2	3	908341	real	-1.47337	-1.70095	vae	10	14	486191
real	DC_HPCA_2	-1.26344	-1.68223	vae	1	3	908341	real	-0.154866	-0.183529	vae	10	14	486191
real	DC_HPCA_2	-0.42642299999999994	-1.34199	vae	0	3	908341	real	-0.154866	-0.183529	vae	10	14	486191
real	DC_HPCA_2	-0.056110900000000005	-0.38142800000000004	vae	2	3	908341	real	-0.154866	-0.183529	vae	10	14	486191
real	Erythrocytes_FANTOM_1	-0.695238	-1.6714099999999998	vae	1	3	908341	real	-0.478954	-3.01724	vae	10	14	486191
real	Erythrocytes_FANTOM_1	-0.5655279999999999	-1.16665	vae	2	3	908341	real	-0.478954	-3.01724	vae	10	14	486191
real	Erythrocytes_FANTOM_1	0.444213	2.22574	vae	0	3	908341	real	-0.478954	-3.01724	vae	10	14	486191
real	DC_IRIS_2	-2.5333799999999997	-1.66065	vae	1	3	908341	real	-0.6556350000000001	0.026009699999999997	vae	10	14	486191
real	DC_IRIS_2	-0.420995	-0.676104	vae	0	3	908341	real	-0.6556350000000001	0.026009699999999997	vae	10	14	486191
real	DC_IRIS_2	0.48489	0.418971	vae	2	3	908341	real	-0.6556350000000001	0.026009699999999997	vae	10	14	486191
real	Endothelial-cells_ENCODE_3	-1.47632	-1.64037	vae	1	3	908341	real	-0.91585	-2.15855	vae	10	14	486191
real	Endothelial-cells_ENCODE_3	-0.941076	-1.5406799999999998	vae	0	3	908341	real	-0.91585	-2.15855	vae	10	14	486191
real	Endothelial-cells_ENCODE_3	1.27394	2.16988	vae	2	3	908341	real	-0.91585	-2.15855	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_3	-0.415412	-1.63585	vae	0	3	908341	real	-0.178931	0.23093400000000003	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_3	-0.29581999999999997	-1.25737	vae	2	3	908341	real	-0.178931	0.23093400000000003	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_3	-0.10661099999999998	1.01376	vae	1	3	908341	real	-0.178931	0.23093400000000003	vae	10	14	486191
real	iDC_HPCA_1	-1.12181	-1.62173	vae	1	3	908341	real	-0.201764	0.327151	vae	10	14	486191
real	iDC_HPCA_1	-0.17261600000000002	0.229275	vae	0	3	908341	real	-0.201764	0.327151	vae	10	14	486191
real	iDC_HPCA_1	0.224045	0.789403	vae	2	3	908341	real	-0.201764	0.327151	vae	10	14	486191
real	DC_FANTOM_2	-3.96775	-1.59875	vae	1	3	908341	real	-0.485447	0.983088	vae	10	14	486191
real	DC_FANTOM_2	-1.4119899999999999	-0.930853	vae	0	3	908341	real	-0.485447	0.983088	vae	10	14	486191
real	DC_FANTOM_2	-0.41146099999999997	-0.309399	vae	2	3	908341	real	-0.485447	0.983088	vae	10	14	486191
real	Fibroblasts_FANTOM_3	-2.05651	-1.59541	vae	0	3	908341	real	-0.531837	0.7893859999999999	vae	10	14	486191
real	Fibroblasts_FANTOM_3	-2.60747	-1.39539	vae	1	3	908341	real	-0.531837	0.7893859999999999	vae	10	14	486191
real	Fibroblasts_FANTOM_3	2.10641	2.34607	vae	2	3	908341	real	-0.531837	0.7893859999999999	vae	10	14	486191
real	Melanocytes_ENCODE_1	-0.518047	-1.5939299999999998	vae	0	3	908341	real	-0.316387	-0.521147	vae	10	14	486191
real	Melanocytes_ENCODE_1	-0.146806	0.37955	vae	2	3	908341	real	-0.316387	-0.521147	vae	10	14	486191
real	Melanocytes_ENCODE_1	0.011470600000000001	1.42662	vae	1	3	908341	real	-0.316387	-0.521147	vae	10	14	486191
real	DC_HPCA_3	-0.720454	-1.5904399999999999	vae	1	3	908341	real	-0.144345	-0.172181	vae	10	14	486191
real	DC_HPCA_3	-0.201043	-0.307059	vae	0	3	908341	real	-0.144345	-0.172181	vae	10	14	486191
real	DC_HPCA_3	0.11226199999999999	0.692431	vae	2	3	908341	real	-0.144345	-0.172181	vae	10	14	486191
real	CD4+-Tcm_BLUEPRINT_1	-1.90146	-1.58313	vae	0	3	908341	real	-0.30185100000000004	0.47976199999999997	vae	10	14	486191
real	CD4+-Tcm_BLUEPRINT_1	-0.346219	0.0298301	vae	2	3	908341	real	-0.30185100000000004	0.47976199999999997	vae	10	14	486191
real	CD4+-Tcm_BLUEPRINT_1	-0.9298209999999999	0.727403	vae	1	3	908341	real	-0.30185100000000004	0.47976199999999997	vae	10	14	486191
real	Osteoblast_FANTOM_2	-1.4906700000000002	-1.57257	vae	0	3	908341	real	-0.0713235	2.18148	vae	10	14	486191
real	Osteoblast_FANTOM_2	1.12711	1.99825	vae	2	3	908341	real	-0.0713235	2.18148	vae	10	14	486191
real	Osteoblast_FANTOM_2	0.168603	2.69958	vae	1	3	908341	real	-0.0713235	2.18148	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_2	-2.05286	-1.53669	vae	0	3	908341	real	-0.122074	2.39318	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_2	0.373093	0.813145	vae	2	3	908341	real	-0.122074	2.39318	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_2	-1.92252	0.885516	vae	1	3	908341	real	-0.122074	2.39318	vae	10	14	486191
real	Myocytes_ENCODE_1	-0.733858	-1.53506	vae	0	3	908341	real	-0.00548517	0.827148	vae	10	14	486191
real	Myocytes_ENCODE_1	-0.204825	-0.505677	vae	2	3	908341	real	-0.00548517	0.827148	vae	10	14	486191
real	Myocytes_ENCODE_1	-0.527836	0.00357873	vae	1	3	908341	real	-0.00548517	0.827148	vae	10	14	486191
real	GMP_NOVERSHTERN_3	-0.540562	-1.5266	vae	1	3	908341	real	-0.123221	-0.543922	vae	10	14	486191
real	GMP_NOVERSHTERN_3	-0.21753000000000003	-0.201923	vae	2	3	908341	real	-0.123221	-0.543922	vae	10	14	486191
real	GMP_NOVERSHTERN_3	0.24832800000000002	2.81832	vae	0	3	908341	real	-0.123221	-0.543922	vae	10	14	486191
real	Plasma-cells_IRIS_2	-1.24654	-1.52271	vae	0	3	908341	real	0.331013	4.85238	vae	10	14	486191
real	Plasma-cells_IRIS_2	-0.35785300000000003	-0.691398	vae	2	3	908341	real	0.331013	4.85238	vae	10	14	486191
real	Plasma-cells_IRIS_2	-1.6482700000000001	0.212677	vae	1	3	908341	real	0.331013	4.85238	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_3	-1.093	-1.51843	vae	2	3	908341	real	-0.309318	1.64474	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_3	-1.0665200000000001	0.217797	vae	0	3	908341	real	-0.309318	1.64474	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_3	-0.960299	1.40826	vae	1	3	908341	real	-0.309318	1.64474	vae	10	14	486191
real	Eosinophils_BLUEPRINT_3	-1.35246	-1.5139799999999999	vae	0	3	908341	real	-1.67225	-3.6213900000000003	vae	10	14	486191
real	Eosinophils_BLUEPRINT_3	-0.439485	-0.48003	vae	2	3	908341	real	-1.67225	-3.6213900000000003	vae	10	14	486191
real	Eosinophils_BLUEPRINT_3	-0.415875	1.3468	vae	1	3	908341	real	-1.67225	-3.6213900000000003	vae	10	14	486191
real	Endothelial-cells_HPCA_2	-0.341933	-1.5135399999999999	vae	0	3	908341	real	-0.358829	-1.61873	vae	10	14	486191
real	Endothelial-cells_HPCA_2	-0.46876	-0.0552932	vae	1	3	908341	real	-0.358829	-1.61873	vae	10	14	486191
